Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-01-01,239.63636779785156,234.5454559326172,237.5454559326172,239.09091186523438,5998096.0,227.07278442382812,ICICIBANK.NS
2016-01-04,237.59091186523438,231.5,237.27272033691406,232.31817626953125,9435792.0,220.64051818847656,ICICIBANK.NS
2016-01-05,234.09091186523438,228.81817626953125,232.9545440673828,233.36363220214844,8966977.0,221.63339233398438,ICICIBANK.NS
2016-01-06,233.40908813476562,226.5454559326172,232.18182373046875,227.36363220214844,17416181.0,215.93499755859375,ICICIBANK.NS
2016-01-07,225.18182373046875,221.0,224.0,224.31817626953125,18240712.0,213.04261779785156,ICICIBANK.NS
2016-01-08,225.27272033691406,221.31817626953125,222.27272033691406,222.77272033691406,14404391.0,211.57485961914062,ICICIBANK.NS
2016-01-11,221.72726440429688,216.40908813476562,219.90908813476562,217.68182373046875,14208668.0,206.73985290527344,ICICIBANK.NS
2016-01-12,219.86363220214844,214.18182373046875,219.09091186523438,215.22726440429688,11895899.0,204.40867614746094,ICICIBANK.NS
2016-01-13,220.81817626953125,210.09091186523438,216.18182373046875,217.72726440429688,18215710.0,206.78302001953125,ICICIBANK.NS
2016-01-14,218.0,210.72726440429688,212.90908813476562,214.31817626953125,14600781.0,203.5452880859375,ICICIBANK.NS
2016-01-15,214.81817626953125,201.59091186523438,214.18182373046875,204.0454559326172,22333902.0,193.7889404296875,ICICIBANK.NS
2016-01-18,207.90908813476562,198.0,203.81817626953125,202.81817626953125,30239009.0,192.6233367919922,ICICIBANK.NS
2016-01-19,210.22726440429688,204.22726440429688,204.22726440429688,207.9545440673828,16222439.0,197.50152587890625,ICICIBANK.NS
2016-01-20,207.18182373046875,200.09091186523438,204.4545440673828,204.0,14353478.0,193.7457733154297,ICICIBANK.NS
2016-01-21,212.27272033691406,203.81817626953125,207.72726440429688,205.72726440429688,15665863.0,195.38621520996094,ICICIBANK.NS
2016-01-22,213.5454559326172,208.90908813476562,211.4545440673828,211.59091186523438,15148522.0,200.9551239013672,ICICIBANK.NS
2016-01-25,216.81817626953125,212.90908813476562,214.5,214.59091186523438,17137268.0,203.80430603027344,ICICIBANK.NS
2016-01-27,217.5454559326172,213.36363220214844,216.36363220214844,215.72726440429688,12155561.0,204.88356018066406,ICICIBANK.NS
2016-01-28,217.77272033691406,210.22726440429688,216.86363220214844,212.0,24258166.0,201.3436279296875,ICICIBANK.NS
2016-01-29,213.0,199.09091186523438,199.09091186523438,209.22726440429688,47755494.0,198.71026611328125,ICICIBANK.NS
2016-02-01,206.68182373046875,196.27272033691406,206.36363220214844,197.4545440673828,40395715.0,187.52931213378906,ICICIBANK.NS
2016-02-02,199.72726440429688,190.63636779785156,198.18182373046875,191.27272033691406,31821419.0,181.65821838378906,ICICIBANK.NS
2016-02-03,189.81817626953125,184.13636779785156,188.18182373046875,185.5,23592288.0,176.17567443847656,ICICIBANK.NS
2016-02-04,187.63636779785156,182.27272033691406,187.63636779785156,185.40908813476562,30869158.0,176.08934020996094,ICICIBANK.NS
2016-02-05,191.81817626953125,185.09091186523438,186.81817626953125,190.36363220214844,36189377.0,180.79481506347656,ICICIBANK.NS
2016-02-08,195.90908813476562,187.40908813476562,191.81817626953125,189.59091186523438,19366081.0,180.0609588623047,ICICIBANK.NS
2016-02-09,192.27272033691406,182.5,185.4545440673828,190.36363220214844,20906682.0,180.79481506347656,ICICIBANK.NS
2016-02-10,190.4545440673828,183.63636779785156,184.63636779785156,188.40908813476562,22742128.0,178.9385528564453,ICICIBANK.NS
2016-02-11,188.13636779785156,180.0,185.22726440429688,181.13636779785156,31817116.0,172.0313720703125,ICICIBANK.NS
2016-02-12,180.36363220214844,173.18182373046875,178.72726440429688,175.9545440673828,41775526.0,167.11004638671875,ICICIBANK.NS
2016-02-15,188.4545440673828,176.27272033691406,176.27272033691406,185.0,34130349.0,175.70079040527344,ICICIBANK.NS
2016-02-16,188.18182373046875,177.72726440429688,188.18182373046875,178.72726440429688,20895952.0,169.74339294433594,ICICIBANK.NS
2016-02-17,179.22726440429688,171.68182373046875,178.63636779785156,173.40908813476562,28792115.0,164.69253540039062,ICICIBANK.NS
2016-02-18,180.90908813476562,175.63636779785156,175.90908813476562,178.31817626953125,32260277.0,169.3548583984375,ICICIBANK.NS
2016-02-19,183.13636779785156,177.5,178.0,180.72726440429688,17617480.0,171.64283752441406,ICICIBANK.NS
2016-02-22,183.0,178.59091186523438,179.5454559326172,180.40908813476562,17567788.0,171.34068298339844,ICICIBANK.NS
2016-02-23,181.27272033691406,172.9545440673828,181.27272033691406,174.5454559326172,20001984.0,165.7717742919922,ICICIBANK.NS
2016-02-24,173.81817626953125,168.9545440673828,171.81817626953125,170.0,20654961.0,161.45480346679688,ICICIBANK.NS
2016-02-25,171.81817626953125,165.0454559326172,170.63636779785156,166.36363220214844,38340699.0,158.00123596191406,ICICIBANK.NS
2016-02-26,169.0454559326172,164.31817626953125,167.5454559326172,168.0,24687792.0,159.5553436279297,ICICIBANK.NS
2016-02-29,178.09091186523438,165.18182373046875,168.0,172.77272033691406,43510436.0,164.088134765625,ICICIBANK.NS
2016-03-01,187.68182373046875,177.5,177.5,186.31817626953125,27223692.0,176.9527130126953,ICICIBANK.NS
2016-03-02,201.27272033691406,191.90908813476562,192.4545440673828,200.0,40766551.0,189.9468231201172,ICICIBANK.NS
2016-03-03,200.27272033691406,194.72726440429688,198.72726440429688,198.18182373046875,22903720.0,188.2200469970703,ICICIBANK.NS
2016-03-04,204.0,199.13636779785156,201.59091186523438,200.4545440673828,24493722.0,190.37852478027344,ICICIBANK.NS
2016-03-08,199.9545440673828,194.81817626953125,199.9545440673828,197.13636779785156,18883002.0,187.22714233398438,ICICIBANK.NS
2016-03-09,198.09091186523438,190.9545440673828,193.4545440673828,196.68182373046875,17300650.0,186.7954559326172,ICICIBANK.NS
2016-03-10,198.9545440673828,195.09091186523438,198.18182373046875,195.90908813476562,13551255.0,186.06153869628906,ICICIBANK.NS
2016-03-11,198.68182373046875,193.27272033691406,193.9545440673828,194.40908813476562,14879621.0,184.636962890625,ICICIBANK.NS
2016-03-14,202.5454559326172,198.77272033691406,199.09091186523438,201.5,16726756.0,191.37142944335938,ICICIBANK.NS
2016-03-15,204.40908813476562,200.4545440673828,202.5454559326172,201.22726440429688,13475557.0,191.11239624023438,ICICIBANK.NS
