Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-01-01,545.125,538.0750122070312,541.2000122070312,544.375,1597538.0,526.2291870117188,HDFCBANK.NS
2016-01-04,542.0,534.0499877929688,542.0,535.25,2593768.0,517.4083251953125,HDFCBANK.NS
2016-01-05,537.4000244140625,530.6749877929688,535.0999755859375,531.2000122070312,1580436.0,513.4932250976562,HDFCBANK.NS
2016-01-06,538.375,528.3250122070312,528.3250122070312,533.5499877929688,2082768.0,515.7649536132812,HDFCBANK.NS
2016-01-07,532.4500122070312,524.8499755859375,530.0499877929688,528.0999755859375,3027714.0,510.49664306640625,HDFCBANK.NS
2016-01-08,532.25,528.625,530.9749755859375,531.1749877929688,1744178.0,513.4691162109375,HDFCBANK.NS
2016-01-11,530.5,522.6500244140625,526.0250244140625,529.2999877929688,1644456.0,511.65667724609375,HDFCBANK.NS
2016-01-12,531.9500122070312,521.75,531.9500122070312,523.4749755859375,2129368.0,506.0257873535156,HDFCBANK.NS
2016-01-13,531.375,518.5,526.0,530.0750122070312,2257574.0,512.40576171875,HDFCBANK.NS
2016-01-14,528.7000122070312,519.75,525.0750122070312,524.875,3139592.0,507.37908935546875,HDFCBANK.NS
2016-01-15,527.7249755859375,519.0499877929688,524.0,521.0750122070312,2708630.0,503.705810546875,HDFCBANK.NS
2016-01-18,520.7249755859375,510.5,517.8250122070312,512.9249877929688,3247694.0,495.8274841308594,HDFCBANK.NS
2016-01-19,518.7750244140625,513.1500244140625,513.5999755859375,517.9000244140625,3202606.0,500.6366271972656,HDFCBANK.NS
2016-01-20,554.0,503.95001220703125,512.5,509.1499938964844,4781794.0,492.1783142089844,HDFCBANK.NS
2016-01-21,516.625,506.70001220703125,510.5,511.5,3150402.0,494.449951171875,HDFCBANK.NS
2016-01-22,522.125,511.0249938964844,512.8499755859375,515.1500244140625,2118142.0,497.9783020019531,HDFCBANK.NS
2016-01-25,523.3499755859375,516.5250244140625,519.9749755859375,520.5750122070312,5071942.0,503.2225646972656,HDFCBANK.NS
