Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-01-01,554.4749755859375,546.5999755859375,550.0,552.625,1806550.0,472.6702575683594,INFY.NS
2016-01-04,551.2249755859375,538.0250244140625,549.9749755859375,539.4500122070312,3975362.0,461.4014892578125,INFY.NS
2016-01-05,542.75,531.125,542.75,537.0250244140625,4949786.0,459.32733154296875,INFY.NS
2016-01-06,537.3250122070312,529.4500122070312,537.3250122070312,534.6749877929688,5588328.0,457.31732177734375,INFY.NS
2016-01-07,533.9500122070312,523.9500122070312,530.0250244140625,525.4000244140625,5294088.0,449.38433837890625,INFY.NS
2016-01-08,533.7000122070312,527.75,530.75,531.6500244140625,3156716.0,454.72998046875,INFY.NS
2016-01-11,534.9749755859375,526.0499877929688,528.1500244140625,527.8499755859375,5360622.0,451.4797668457031,INFY.NS
2016-01-12,531.4749755859375,515.4249877929688,531.0,524.9749755859375,6565212.0,449.0207824707031,INFY.NS
2016-01-13,545.5,524.0499877929688,528.5,541.7000122070312,8751294.0,463.32598876953125,INFY.NS
2016-01-14,577.5,527.1749877929688,533.0,566.5,30227006.0,484.53790283203125,INFY.NS
2016-01-15,582.0,568.7750244140625,574.0,569.9500122070312,13036614.0,487.4886474609375,INFY.NS
2016-01-18,581.0499877929688,564.1749877929688,569.9500122070312,565.9500122070312,10066612.0,484.06744384765625,INFY.NS
2016-01-19,579.4749755859375,564.2750244140625,567.5,569.8250122070312,7500436.0,487.3818054199219,INFY.NS
2016-01-20,580.0,558.5,567.0,560.625,7507998.0,479.5129699707031,INFY.NS
2016-01-21,571.25,561.0,567.5,568.5250244140625,6743000.0,486.2699890136719,INFY.NS
2016-01-22,576.25,565.5,574.0499877929688,568.125,6436018.0,485.927734375,INFY.NS
2016-01-25,573.4249877929688,562.2750244140625,570.125,568.8250122070312,4579262.0,486.5264587402344,INFY.NS
2016-01-27,574.7999877929688,567.5,573.2249755859375,569.25,6971962.0,486.889892578125,INFY.NS
2016-01-28,571.2999877929688,563.0999755859375,568.0,564.7999877929688,7788598.0,483.083740234375,INFY.NS
2016-01-29,585.0,565.7999877929688,569.0,582.4500122070312,10232108.0,498.18017578125,INFY.NS
2016-02-01,589.9500122070312,580.7999877929688,585.0,586.6749877929688,4251126.0,501.7938537597656,INFY.NS
2016-02-02,595.0,582.0,588.4249877929688,587.7750244140625,7632702.0,502.73486328125,INFY.NS
2016-02-03,587.9500122070312,576.375,583.9000244140625,578.8499755859375,5245966.0,495.1010437011719,INFY.NS
2016-02-04,597.4749755859375,580.0250244140625,580.0250244140625,589.875,5549346.0,504.53094482421875,INFY.NS
2016-02-05,593.3250122070312,585.9249877929688,587.75,587.3499755859375,3984224.0,502.3711242675781,INFY.NS
2016-02-08,586.0999755859375,571.9000244140625,581.875,575.4000244140625,4221044.0,492.150146484375,INFY.NS
2016-02-09,564.1500244140625,546.75,564.1500244140625,553.8250122070312,7579572.0,473.69659423828125,INFY.NS
2016-02-10,563.75,552.5,554.0,554.2750244140625,5866054.0,474.0816650390625,INFY.NS
2016-02-11,556.5,535.5750122070312,555.5,539.3250122070312,5214378.0,461.2945251464844,INFY.NS
2016-02-12,552.2000122070312,533.5,547.3499755859375,542.3250122070312,7408096.0,463.86053466796875,INFY.NS
2016-02-15,550.0999755859375,543.2999877929688,548.125,545.875,5093478.0,466.89691162109375,INFY.NS
2016-02-16,546.375,536.8499755859375,543.5,539.5750122070312,5125448.0,461.5084228515625,INFY.NS
2016-02-17,551.5,538.5,540.875,548.9249877929688,4164598.0,469.5056457519531,INFY.NS
2016-02-18,563.5,550.0,550.0,561.7000122070312,4189072.0,480.432373046875,INFY.NS
2016-02-19,567.0999755859375,556.9249877929688,559.5999755859375,563.625,3974018.0,482.0788879394531,INFY.NS
2016-02-22,566.9749755859375,557.0250244140625,565.5,563.3250122070312,3857010.0,481.8222961425781,INFY.NS
2016-02-23,566.25,558.0250244140625,565.125,561.9500122070312,2501960.0,480.6461181640625,INFY.NS
2016-02-24,571.875,559.1749877929688,559.75,562.6749877929688,4950714.0,481.2663269042969,INFY.NS
2016-02-25,565.2999877929688,550.5499877929688,562.7000122070312,555.1500244140625,4484528.0,474.830078125,INFY.NS
2016-02-26,566.0,558.0,560.0750122070312,560.5750122070312,4235636.0,479.4700927734375,INFY.NS
2016-02-29,565.2000122070312,534.1500244140625,564.75,542.0250244140625,8166076.0,463.6039733886719,INFY.NS
2016-03-01,565.1500244140625,547.4000244140625,547.4000244140625,562.7249755859375,6386154.0,481.3089599609375,INFY.NS
2016-03-02,581.75,562.5,568.5250244140625,578.0,7214898.0,494.3740539550781,INFY.NS
2016-03-03,596.4249877929688,577.0,584.0,584.6500244140625,5814304.0,500.0618896484375,INFY.NS
2016-03-04,592.5,579.5499877929688,587.7999877929688,585.3250122070312,4281680.0,500.6392517089844,INFY.NS
2016-03-08,595.25,573.7000122070312,581.5,581.7249755859375,7617746.0,497.5601501464844,INFY.NS
