Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-01-01,1219.5,1206.125,1219.5,1208.199951171875,712262.0,1077.58984375,TCS.NS
2016-01-04,1207.0,1183.0250244140625,1205.074951171875,1184.800048828125,1870184.0,1056.71923828125,TCS.NS
2016-01-05,1193.300048828125,1170.5,1192.5,1174.4749755859375,2678020.0,1047.5107421875,TCS.NS
2016-01-06,1193.074951171875,1175.0999755859375,1175.0999755859375,1190.800048828125,2653228.0,1062.0706787109375,TCS.NS
2016-01-07,1191.449951171875,1180.0,1185.0,1185.625,3199580.0,1057.455322265625,TCS.NS
2016-01-08,1203.675048828125,1186.25,1192.5,1198.800048828125,1907544.0,1069.2060546875,TCS.NS
2016-01-11,1192.0,1174.425048828125,1191.25,1181.175048828125,2930228.0,1053.486083984375,TCS.NS
2016-01-12,1182.5,1150.800048828125,1181.3499755859375,1163.5250244140625,3482594.0,1037.744384765625,TCS.NS
2016-01-13,1163.5,1127.550048828125,1158.5,1139.5999755859375,4746092.0,1016.4055786132812,TCS.NS
2016-01-14,1149.449951171875,1125.0,1136.5,1139.4000244140625,2742052.0,1016.2274780273438,TCS.NS
2016-01-15,1145.8499755859375,1127.5,1144.425048828125,1130.550048828125,3269408.0,1008.3341674804688,TCS.NS
2016-01-18,1145.949951171875,1130.0,1131.0,1138.824951171875,2213922.0,1015.7144165039062,TCS.NS
2016-01-19,1150.0,1134.1500244140625,1138.5,1139.6500244140625,967910.0,1016.449951171875,TCS.NS
2016-01-20,1142.5,1121.5,1136.9000244140625,1140.050048828125,1615954.0,1016.8070068359375,TCS.NS
2016-01-21,1144.949951171875,1122.875,1142.5,1127.25,2675536.0,1007.8219604492188,TCS.NS
2016-01-22,1151.0250244140625,1130.0,1136.5,1147.875,1343178.0,1026.26171875,TCS.NS
2016-01-25,1169.5,1145.75,1150.949951171875,1152.324951171875,1397560.0,1030.2403564453125,TCS.NS
2016-01-27,1164.9749755859375,1140.949951171875,1151.0,1159.875,1626986.0,1036.9903564453125,TCS.NS
2016-01-28,1174.449951171875,1154.0250244140625,1157.75,1165.5999755859375,3106660.0,1042.10888671875,TCS.NS
2016-01-29,1200.0,1167.5250244140625,1179.3499755859375,1195.6500244140625,2235744.0,1068.9749755859375,TCS.NS
2016-02-01,1206.4749755859375,1179.5,1195.550048828125,1201.3499755859375,1495274.0,1074.0711669921875,TCS.NS
2016-02-02,1216.5,1189.8499755859375,1204.5,1199.050048828125,1475588.0,1072.0150146484375,TCS.NS
2016-02-03,1214.949951171875,1180.1500244140625,1193.75,1208.1500244140625,1308692.0,1080.1510009765625,TCS.NS
2016-02-04,1220.0,1201.0,1210.949951171875,1210.0250244140625,1250046.0,1081.8271484375,TCS.NS
2016-02-05,1219.9749755859375,1204.050048828125,1204.050048828125,1210.9749755859375,1402996.0,1082.6763916015625,TCS.NS
2016-02-08,1206.0250244140625,1173.5,1200.0,1181.4749755859375,1063658.0,1056.3018798828125,TCS.NS
2016-02-09,1166.800048828125,1127.800048828125,1166.800048828125,1140.699951171875,2489610.0,1019.8468627929688,TCS.NS
2016-02-10,1144.949951171875,1129.050048828125,1137.5,1134.4000244140625,1890732.0,1014.2140502929688,TCS.NS
2016-02-11,1144.5,1085.824951171875,1140.0,1098.9749755859375,1962408.0,982.54248046875,TCS.NS
2016-02-12,1121.699951171875,1082.0,1100.0,1113.300048828125,2172568.0,995.349853515625,TCS.NS
2016-02-15,1153.425048828125,1120.0,1125.0,1134.574951171875,2479712.0,1014.3706665039062,TCS.NS
2016-02-16,1141.0,1121.5,1133.0,1132.7750244140625,1588702.0,1012.7616577148438,TCS.NS
2016-02-17,1139.824951171875,1123.199951171875,1132.5,1137.7750244140625,1585178.0,1017.2313842773438,TCS.NS
2016-02-18,1159.875,1139.0,1142.5,1157.925048828125,1529140.0,1035.2469482421875,TCS.NS
2016-02-19,1163.5,1152.7249755859375,1153.675048828125,1159.824951171875,879012.0,1036.9456787109375,TCS.NS
2016-02-22,1171.5,1152.5,1160.125,1157.949951171875,1324884.0,1035.269287109375,TCS.NS
2016-02-23,1159.949951171875,1128.375,1155.125,1132.0,1306852.0,1012.0684204101562,TCS.NS
2016-02-24,1131.2249755859375,1100.5999755859375,1131.2249755859375,1105.4749755859375,1659328.0,988.3538818359375,TCS.NS
2016-02-25,1114.0,1092.824951171875,1109.9000244140625,1106.425048828125,1830556.0,989.2032470703125,TCS.NS
2016-02-26,1128.449951171875,1099.800048828125,1114.8499755859375,1105.25,1537536.0,988.1527099609375,TCS.NS
2016-02-29,1118.5,1057.5,1118.5,1088.4000244140625,2191718.0,973.0875244140625,TCS.NS
2016-03-01,1142.550048828125,1081.0,1096.5,1138.324951171875,1999760.0,1017.7232666015625,TCS.NS
2016-03-02,1165.0,1128.125,1152.5,1159.425048828125,1527486.0,1036.5880126953125,TCS.NS
2016-03-03,1195.5,1150.5,1168.0,1186.574951171875,2648284.0,1060.8614501953125,TCS.NS
2016-03-04,1190.0,1174.7750244140625,1190.0,1178.7750244140625,1512966.0,1053.8876953125,TCS.NS
2016-03-08,1183.5,1152.0999755859375,1171.050048828125,1177.1500244140625,1268152.0,1052.4349365234375,TCS.NS
2016-03-09,1184.699951171875,1147.574951171875,1170.5,1178.625,2017784.0,1053.75390625,TCS.NS
2016-03-10,1179.925048828125,1157.4749755859375,1178.0250244140625,1174.1500244140625,1661666.0,1049.7528076171875,TCS.NS
2016-03-11,1195.425048828125,1167.5,1170.0,1182.625,1530528.0,1057.330078125,TCS.NS
2016-03-14,1199.0,1170.0,1181.0,1177.5,1636742.0,1052.747802734375,TCS.NS
2016-03-15,1181.75,1160.050048828125,1174.5250244140625,1164.949951171875,1623356.0,1041.52783203125,TCS.NS
2016-03-16,1166.0,1153.449951171875,1157.5,1163.5250244140625,1918246.0,1040.2537841796875,TCS.NS
2016-03-17,1180.9000244140625,1166.0,1167.0,1176.0250244140625,2221088.0,1051.4293212890625,TCS.NS
2016-03-18,1215.0,1180.0,1180.0,1212.925048828125,3204070.0,1084.4197998046875,TCS.NS
2016-03-21,1227.4749755859375,1210.0,1213.0,1223.125,2336982.0,1093.5390625,TCS.NS
2016-03-22,1242.5,1218.25,1221.0,1236.550048828125,1951984.0,1105.5418701171875,TCS.NS
2016-03-23,1243.949951171875,1228.6500244140625,1243.949951171875,1236.9000244140625,2278434.0,1105.8551025390625,TCS.NS
2016-03-28,1258.574951171875,1230.7750244140625,1245.5,1236.699951171875,3320882.0,1105.67578125,TCS.NS
