Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-01-01,862.0,853.5,860.0,856.5499877929688,230366.0,781.8441772460938,HINDUNILVR.NS
2016-01-04,868.7000122070312,851.1500244140625,856.5499877929688,859.0,828876.0,784.0803833007812,HINDUNILVR.NS
2016-01-05,859.0499877929688,845.5,857.2999877929688,847.9500122070312,1118709.0,773.9942626953125,HINDUNILVR.NS
2016-01-06,850.0,840.9500122070312,850.0,843.0499877929688,2135092.0,769.5215454101562,HINDUNILVR.NS
2016-01-07,840.9500122070312,817.5,840.0,820.25,1353969.0,748.7100219726562,HINDUNILVR.NS
2016-01-08,831.5,807.7000122070312,819.0,809.8499755859375,1324046.0,739.2171020507812,HINDUNILVR.NS
2016-01-11,819.7000122070312,801.3499755859375,806.0,811.75,1514504.0,740.9514770507812,HINDUNILVR.NS
2016-01-12,822.1500244140625,804.5499877929688,808.5,819.7000122070312,1110037.0,748.2081909179688,HINDUNILVR.NS
2016-01-13,836.2000122070312,813.75,821.7999877929688,832.75,1338356.0,760.1198120117188,HINDUNILVR.NS
2016-01-14,837.9000244140625,818.5499877929688,829.5,827.25,1531002.0,755.0994262695312,HINDUNILVR.NS
2016-01-15,828.9500122070312,776.6500244140625,827.25,804.25,3249884.0,734.1055908203125,HINDUNILVR.NS
2016-01-18,816.6500244140625,795.0,796.2999877929688,809.9500122070312,1525578.0,739.308349609375,HINDUNILVR.NS
2016-01-19,821.75,807.6500244140625,813.0,810.4500122070312,867289.0,739.7648315429688,HINDUNILVR.NS
2016-01-20,815.0,785.0,805.0,795.0499877929688,1543575.0,725.7078857421875,HINDUNILVR.NS
2016-01-21,799.0,774.2000122070312,797.2000122070312,775.5999755859375,1679165.0,707.954345703125,HINDUNILVR.NS
2016-01-22,783.5,770.0,780.5,771.5,1465143.0,704.2118530273438,HINDUNILVR.NS
2016-01-25,784.75,769.7000122070312,772.0,783.2999877929688,1036869.0,714.9827880859375,HINDUNILVR.NS
2016-01-27,783.8499755859375,766.4000244140625,781.0,767.9000244140625,1291178.0,700.9259033203125,HINDUNILVR.NS
2016-01-28,797.0,766.5,769.7999877929688,791.75,1967418.0,722.69580078125,HINDUNILVR.NS
