DisplayDate,Open,High,Low,Close,Volume,OI
2021-07-30 15:29:00,15770.1,15776.25,15766.55,15773.65,0,0
2021-07-30 15:28:00,15776.1,15776.35,15767.95,15769.7,0,0
2021-07-30 15:27:00,15766.25,15775.15,15765.65,15774.5,0,0
2021-07-30 15:26:00,15767.05,15767.6,15766.2,15766.5,0,0
2021-07-30 15:25:00,15770.9,15771.35,15766.55,15767.25,0,0
2021-07-30 15:24:00,15766.3,15770.95,15765.75,15770.8,0,0
2021-07-30 15:23:00,15766.05,15767.65,15765.95,15767.35,0,0
2021-07-30 15:22:00,15764.1,15765.5,15764.05,15765.5,0,0
2021-07-30 15:21:00,15761.3,15766.15,15758.95,15763.8,0,0
2021-07-30 15:20:00,15751.25,15761.2,15751.25,15761.2,0,0
2021-07-30 15:19:00,15753.05,15753.8,15748.05,15750.8,0,0
2021-07-30 15:18:00,15756.9,15757.95,15751.9,15751.9,0,0
2021-07-30 15:17:00,15754.9,15756.9,15754.9,15756.9,0,0
2021-07-30 15:16:00,15753.75,15756,15753.6,15754.25,0,0
2021-07-30 15:15:00,15749.05,15753.3,15747.65,15753.3,0,0
2021-07-30 15:14:00,15747.45,15748.95,15745.85,15748.95,0,0
2021-07-30 15:13:00,15752.2,15753.6,15745.95,15748.25,0,0
2021-07-30 15:12:00,15756,15756.35,15750.05,15751.55,0,0
2021-07-30 15:11:00,15757.2,15758.25,15754.1,15756.8,0,0
2021-07-30 15:10:00,15758.65,15758.75,15755.2,15757.7,0,0
2021-07-30 15:09:00,15761.85,15763.25,15757.6,15758.6,0,0
2021-07-30 15:08:00,15770.05,15770.75,15761.4,15761.85,0,0
2021-07-30 15:07:00,15775.7,15775.7,15770,15770.1,0,0
2021-07-30 15:06:00,15775.8,15776.55,15769.35,15774.8,0,0
2021-07-30 15:05:00,15784.9,15786.75,15775.2,15776.25,0,0
2021-07-30 15:04:00,15773,15785.05,15773,15785.05,0,0
2021-07-30 15:03:00,15772.4,15776.25,15770.8,15772.75,0,0
2021-07-30 15:02:00,15773.35,15773.6,15769.55,15771.9,0,0
2021-07-30 15:01:00,15769.6,15773.85,15767.95,15773.85,0,0
2021-07-30 15:00:00,15785.85,15785.95,15769.25,15769.25,0,0
2021-07-30 14:59:00,15784.2,15787.7,15783.2,15787.1,0,0
2021-07-30 14:58:00,15784.6,15787.85,15782.4,15784.2,0,0
