DisplayDate,Open,High,Low,Close,Volume,OI
11/30/2021 15:29,35564.9,35612,35560.1,35600.45,0,0
11/30/2021 15:28,35566,35584.65,35553.2,35567.5,0,0
11/30/2021 15:27,35569.6,35575.15,35559.85,35561.8,0,0
11/30/2021 15:26,35556.5,35578.85,35554.2,35568.3,0,0
11/30/2021 15:25,35546.25,35559.3,35539.3,35558.1,0,0
11/30/2021 15:24,35543.55,35559.25,35539.4,35546.25,0,0
11/30/2021 15:23,35578.8,35578.8,35537.5,35547.2,0,0
11/30/2021 15:22,35581.85,35596.2,35573.75,35578.15,0,0
11/30/2021 15:21,35591.85,35596.4,35531.5,35574.65,0,0
11/30/2021 15:20,35670.15,35671.1,35597.85,35598.55,0,0
11/30/2021 15:19,35671.65,35680.05,35670.3,35672.35,0,0
11/30/2021 15:18,35674.9,35683.8,35670.55,35671.9,0,0
11/30/2021 15:17,35698.05,35707.35,35674.5,35676.35,0,0
11/30/2021 15:16,35718.8,35729.6,35694.85,35700.5,0,0
11/30/2021 15:15,35750.4,35762.65,35719.6,35720.05,0,0
11/30/2021 15:14,35762.6,35775.1,35745.15,35750.05,0,0
11/30/2021 15:13,35804.25,35809.5,35764.55,35766.95,0,0
11/30/2021 15:12,35800.55,35814.9,35796.5,35806,0,0
11/30/2021 15:11,35748.3,35801.1,35748.3,35796.8,0,0
11/30/2021 15:10,35752.3,35758.95,35736.2,35748.05,0,0
11/30/2021 15:09,35769.15,35772.5,35740.25,35751.7,0,0
11/30/2021 15:08,35740.1,35772.1,35733.15,35770.7,0,0
11/30/2021 15:07,35764.2,35775.9,35733.4,35740.3,0,0
11/30/2021 15:06,35743.4,35776.6,35739.8,35766.1,0,0
11/30/2021 15:05,35770.1,35776.05,35741.6,35744.75,0,0
11/30/2021 15:04,35805.05,35807.45,35772.5,35772.5,0,0
11/30/2021 15:03,35826.35,35826.35,35803.35,35807.45,0,0
11/30/2021 15:02,35832.45,35832.45,35787.45,35830.25,0,0
11/30/2021 15:01,35910.3,35910.3,35810.8,35829.55,0,0
11/30/2021 15:00,35900.5,35924.7,35899.05,35914.35,0,0
11/30/2021 14:59,35882.05,35914.1,35882.05,35909.7,0,0
11/30/2021 14:58,35872.7,35900.5,35870.7,35886.6,0,0
11/30/2021 14:57,35867.6,35891.75,35866.85,35872.5,0,0
11/30/2021 14:56,35854.05,35870.15,35844.05,35869.1,0,0
11/30/2021 14:55,35869.25,35884.3,35850.1,35852.55,0,0
11/30/2021 14:54,35885.25,35892.8,35853.95,35866.45,0,0
11/30/2021 14:53,35900.8,35900.8,35873.9,35888.4,0,0
11/30/2021 14:52,35923.3,35923.3,35897.8,35899.35,0,0
11/30/2021 14:51,35934,35939.1,35910.4,35926,0,0
11/30/2021 14:50,35949.45,35950.3,35930.8,35933.75,0,0
11/30/2021 14:49,35946.1,35964.35,35946.1,35950.45,0,0
11/30/2021 14:48,35958.35,35959.7,35928.95,35947,0,0
11/30/2021 14:47,35931.9,35960,35927.65,35956.85,0,0
11/30/2021 14:46,35928.5,35935.3,35905.85,35933.4,0,0
11/30/2021 14:45,35908.3,35938.6,35896,35925.5,0,0
11/30/2021 14:44,35901.75,35921.85,35897.2,35916.75,0,0
11/30/2021 14:43,35950.35,35951.75,35896.9,35901.75,0,0
11/30/2021 14:42,35900.45,35982,35883.35,35953.05,0,0
11/30/2021 14:41,35915.95,35915.95,35892.8,35901.7,0,0
11/30/2021 14:40,35927.25,35932.05,35895.25,35917.6,0,0
11/30/2021 14:39,35979.1,35979.1,35915.7,35930.95,0,0
11/30/2021 14:38,35984.25,35991.2,35973.4,35979.2,0,0
11/30/2021 14:37,35973.4,35998.55,35971.05,35986.4,0,0
11/30/2021 14:36,36005.6,36009.5,35972.5,35974.8,0,0
11/30/2021 14:35,36010.65,36022.75,36004.1,36004.1,0,0
11/30/2021 14:34,36028.9,36028.9,36008.05,36013.65,0,0
11/30/2021 14:33,36024.35,36042.95,36023.3,36032.25,0,0
11/30/2021 14:32,36027.4,36047.2,36026.75,36026.75,0,0
11/30/2021 14:31,36061.85,36061.85,36020.55,36028.55,0,0
11/30/2021 14:30,36093.2,36105.4,36061.05,36062.95,0,0
11/30/2021 14:29,36113.3,36115.2,36087.15,36094.6,0,0
11/30/2021 14:28,36107.15,36115.25,36104.1,36112.55,0,0
11/30/2021 14:27,36088.15,36116.1,36087.6,36111.45,0,0
11/30/2021 14:26,36086.8,36093.1,36081.35,36087.7,0,0
11/30/2021 14:25,36065.25,36090.65,36065.25,36089.75,0,0
11/30/2021 14:24,36014.65,36067.45,36014.45,36066.15,0,0
11/30/2021 14:23,36006.55,36017.85,36000.9,36013.35,0,0
11/30/2021 14:22,36022.95,36022.95,35981.05,36005.15,0,0
11/30/2021 14:21,36020.35,36039.9,35997.85,36022.45,0,0
11/30/2021 14:20,36048.9,36061.9,36018.05,36019,0,0
11/30/2021 14:19,36046.65,36052.6,36032.95,36048.05,0,0
11/30/2021 14:18,36057.95,36069.7,36040.4,36046.95,0,0
11/30/2021 14:17,36080.3,36082.45,36049.9,36054.15,0,0
11/30/2021 14:16,36087.35,36088.5,36073.4,36082.8,0,0
11/30/2021 14:15,36084.15,36099.95,36076.45,36085.45,0,0
11/30/2021 14:14,36077.15,36098.7,36077.15,36087,0,0
11/30/2021 14:13,36085.8,36091,36075.45,36079.25,0,0
11/30/2021 14:12,36057.55,36089.55,36057.55,36083.9,0,0
11/30/2021 14:11,36050.1,36069.25,36036.45,36056.65,0,0
11/30/2021 14:10,36076.05,36085.15,36052,36052,0,0
11/30/2021 14:09,36077.15,36088.7,36072.7,36080.05,0,0
11/30/2021 14:08,36059.4,36086.7,36059.4,36075.4,0,0
11/30/2021 14:07,36083.2,36085.25,36058.45,36058.45,0,0
11/30/2021 14:06,36095.7,36095.7,36076.9,36080.55,0,0
11/30/2021 14:05,36117.35,36121.3,36085,36094.1,0,0
11/30/2021 14:04,36116.9,36127.25,36110.35,36114.55,0,0
11/30/2021 14:03,36113.35,36118.15,36100.05,36115.15,0,0
11/30/2021 14:02,36119.9,36124.9,36106.45,36106.45,0,0
11/30/2021 14:01,36147.25,36147.25,36117.7,36118.55,0,0
11/30/2021 14:00,36130.15,36150.7,36121.6,36143.35,0,0
11/30/2021 13:59,36125.3,36138.65,36118.4,36123.4,0,0
11/30/2021 13:58,36115.3,36128.6,36109.25,36122,0,0
11/30/2021 13:57,36089.9,36116.2,36089.8,36116.2,0,0
11/30/2021 13:56,36059.25,36114.55,36057.3,36087.5,0,0
11/30/2021 13:55,36068.45,36069.35,36053.45,36055.25,0,0
11/30/2021 13:54,36070.2,36075.95,36061.45,36067.9,0,0
11/30/2021 13:53,36075.75,36086.45,36065.3,36066.6,0,0
11/30/2021 13:52,36081.9,36083.3,36065.85,36073.85,0,0
11/30/2021 13:51,36087.8,36088.8,36075.35,36079.4,0,0
11/30/2021 13:50,36086.35,36093.8,36077.2,36083.9,0,0
11/30/2021 13:49,36082.05,36091.7,36071.3,36084.35,0,0
11/30/2021 13:48,36068.35,36082.8,36056.2,36078.65,0,0
11/30/2021 13:47,36035.55,36077.4,36033.45,36069.35,0,0
11/30/2021 13:46,36017.7,36034.2,36006.45,36031.3,0,0
11/30/2021 13:45,36048.55,36058.85,36015.85,36019.4,0,0
11/30/2021 13:44,36072.25,36079.15,36041.5,36048.05,0,0
11/30/2021 13:43,36115.15,36115.15,36062.4,36069.6,0,0
11/30/2021 13:42,36074.85,36135.85,36065.9,36115.95,0,0
11/30/2021 13:41,36051.6,36080.15,36049.35,36074.1,0,0
11/30/2021 13:40,36097.45,36101.75,36049.55,36050.65,0,0
11/30/2021 13:39,36093.9,36101,36090.9,36095.3,0,0
11/30/2021 13:38,36089.85,36103.5,36089.85,36093.3,0,0
11/30/2021 13:37,36099.1,36099.2,36087.3,36088.35,0,0
11/30/2021 13:36,36102.7,36111.65,36084.35,36099.45,0,0
11/30/2021 13:35,36084.5,36101.3,36069.2,36098.25,0,0
11/30/2021 13:34,36054.15,36086.05,36054.15,36080.9,0,0
11/30/2021 13:33,36069.1,36071.8,36040.1,36049.5,0,0
11/30/2021 13:32,36058.55,36076.2,36056,36068.8,0,0
11/30/2021 13:31,36052.85,36058.75,36041.15,36057,0,0
11/30/2021 13:30,36057.75,36063.3,36041.95,36050.15,0,0
11/30/2021 13:29,36044.75,36056.15,36035.35,36053.5,0,0
11/30/2021 13:28,36034.95,36048.95,36031.55,36042.55,0,0
11/30/2021 13:27,36035.05,36042.2,36025.15,36032.6,0,0
11/30/2021 13:26,36037.7,36056.85,36036.35,36036.35,0,0
11/30/2021 13:25,36043.25,36046.85,36029.3,36038.05,0,0
11/30/2021 13:24,36011.4,36044.05,36011.4,36041.95,0,0
11/30/2021 13:23,36034.6,36036.15,36008.45,36009.25,0,0
11/30/2021 13:22,36033.25,36045.6,36018.6,36030.4,0,0
11/30/2021 13:21,36038.5,36055.45,36026.9,36034.3,0,0
11/30/2021 13:20,36015.85,36036.65,36002.35,36034.15,0,0
11/30/2021 13:19,36000.1,36030.5,36000.1,36017.15,0,0
11/30/2021 13:18,35986.6,36033.75,35986.6,36000.65,0,0
11/30/2021 13:17,35982.45,35989.75,35958.5,35986.4,0,0
11/30/2021 13:16,35989.35,35996.1,35975.4,35979.25,0,0
11/30/2021 13:15,36003.95,36005.95,35975.45,35987.05,0,0
11/30/2021 13:14,36000.15,36020.5,35983.1,36003.75,0,0
11/30/2021 13:13,35980.4,36002.75,35976,35999.05,0,0
11/30/2021 13:12,36000.2,36003.95,35970.1,35982.75,0,0
11/30/2021 13:11,36028.7,36028.7,35996.25,36001.5,0,0
11/30/2021 13:10,36024.15,36036.6,36014.7,36027.3,0,0
11/30/2021 13:09,35976.5,36016.2,35972.55,36016.2,0,0
11/30/2021 13:08,36024.85,36028.75,35962.2,35979.15,0,0
11/30/2021 13:07,36047.15,36048.45,36011.15,36024,0,0
11/30/2021 13:06,36040.7,36053.45,36031.8,36045.65,0,0
11/30/2021 13:05,36014.05,36033.35,36012.9,36033.35,0,0
11/30/2021 13:04,36029.65,36029.65,36004.95,36020.75,0,0
11/30/2021 13:03,36060.1,36063.2,36015.75,36024.5,0,0
11/30/2021 13:02,36063.5,36065.75,36054.05,36060.65,0,0
11/30/2021 13:01,36056.75,36070.15,36046,36067.9,0,0
11/30/2021 13:00,36082.2,36085.85,36048.75,36059.15,0,0
11/30/2021 12:59,36083.45,36107.6,36067.5,36084.75,0,0
11/30/2021 12:58,36141.25,36145.25,36068.3,36081.55,0,0
11/30/2021 12:57,36158.6,36159.15,36139.6,36140.3,0,0
11/30/2021 12:56,36184.9,36189.95,36156.6,36157.9,0,0
11/30/2021 12:55,36183.65,36202.05,36165.15,36184.85,0,0
11/30/2021 12:54,36207.25,36225.75,36184.95,36184.95,0,0
11/30/2021 12:53,36213.8,36234.95,36204.4,36204.8,0,0
11/30/2021 12:52,36155.75,36225.8,36155.75,36216.35,0,0
11/30/2021 12:51,36098.3,36155.65,36083.45,36155.65,0,0
11/30/2021 12:50,36114.95,36137.8,36097.5,36097.5,0,0
11/30/2021 12:49,36096.05,36111.65,36093.6,36111.65,0,0
11/30/2021 12:48,36112.25,36115.65,36093.35,36096.6,0,0
11/30/2021 12:47,36101.35,36119.9,36099.8,36110.55,0,0
11/30/2021 12:46,36086.85,36102.25,36076.6,36100.3,0,0
11/30/2021 12:45,36086.85,36102.5,36053,36085.95,0,0
11/30/2021 12:44,36097.15,36102.45,36084.65,36086.25,0,0
