DisplayDate,Open,High,Low,Close,Volume,OI
2021-06-30 15:29:00,34769.7,34784.9,34756.1,34780.55,0,0
2021-06-30 15:28:00,34776.85,34778.25,34756.3,34768.8,0,0
2021-06-30 15:27:00,34771.7,34778.75,34762.1,34777.4,0,0
2021-06-30 15:26:00,34762.9,34774.1,34756.15,34769.3,0,0
2021-06-30 15:25:00,34776.75,34782.3,34763.85,34764.55,0,0
2021-06-30 15:24:00,34777.8,34779.6,34771.95,34778.85,0,0
2021-06-30 15:23:00,34767.25,34778.25,34763.65,34776.85,0,0
2021-06-30 15:22:00,34757.4,34766.65,34757.4,34766.65,0,0
2021-06-30 15:21:00,34748.4,34764.45,34737,34758.15,0,0
2021-06-30 15:20:00,34735,34760.45,34735,34746.55,0,0
2021-06-30 15:19:00,34734.55,34743.65,34734.55,34734.7,0,0
2021-06-30 15:18:00,34747.75,34751.65,34731.6,34735.15,0,0
2021-06-30 15:17:00,34761.05,34761.05,34746.9,34748.3,0,0
2021-06-30 15:16:00,34755.45,34765.05,34751.85,34760.6,0,0
2021-06-30 15:15:00,34758,34762.2,34752.35,34758.6,0,0
2021-06-30 15:14:00,34771.8,34772.05,34760.05,34760.05,0,0
2021-06-30 15:13:00,34779.05,34779.35,34769.45,34771.35,0,0
2021-06-30 15:12:00,34791.55,34793.4,34778.15,34779.75,0,0
2021-06-30 15:11:00,34777.2,34792.6,34765,34792.6,0,0
2021-06-30 15:10:00,34787.35,34794.55,34775.25,34779.75,0,0
2021-06-30 15:09:00,34810.6,34810.6,34784.65,34784.65,0,0
2021-06-30 15:08:00,34818.7,34827.7,34810.15,34810.15,0,0
2021-06-30 15:07:00,34807.65,34821.2,34807.65,34819.7,0,0
2021-06-30 15:06:00,34790.05,34809.95,34785.5,34809.95,0,0
2021-06-30 15:05:00,34828.65,34830.25,34794.25,34796.15,0,0
2021-06-30 15:04:00,34818.95,34833.6,34818.9,34830.8,0,0
2021-06-30 15:03:00,34806,34827.5,34805.75,34820.25,0,0
2021-06-30 15:02:00,34794,34804.5,34783.6,34804.5,0,0
2021-06-30 15:01:00,34820.35,34820.4,34794.3,34798.7,0,0
2021-06-30 15:00:00,34815.6,34822.3,34805.35,34822.3,0,0
2021-06-30 14:59:00,34815.4,34831.3,34814.45,34814.45,0,0
2021-06-30 14:58:00,34845.4,34845.4,34805.35,34818.65,0,0
2021-06-30 14:57:00,34864.4,34864.4,34838.6,34841.15,0,0
2021-06-30 14:56:00,34853.7,34864.8,34852.05,34863.25,0,0
2021-06-30 14:55:00,34847.4,34856.75,34844.95,34855.4,0,0
2021-06-30 14:54:00,34863.15,34866.45,34843.8,34848.25,0,0
2021-06-30 14:53:00,34862.55,34873.95,34857.5,34865.5,0,0
2021-06-30 14:52:00,34846.15,34872.9,34841.35,34864,0,0
2021-06-30 14:51:00,34854.6,34857.2,34830.15,34845.3,0,0
2021-06-30 14:50:00,34860.35,34867.1,34858.9,34859.8,0,0
2021-06-30 14:49:00,34853.6,34865.55,34851.95,34864.1,0,0
2021-06-30 14:48:00,34847.1,34862.9,34845.2,34849.95,0,0
