DisplayDate,Open,High,Low,Close,Volume,OI
2021-06-01 15:29:00,25752.55,25760.15,25750.75,25759.8,0,0
2021-06-01 15:28:00,25756.65,25757.9,25752.1,25754.2,0,0
2021-06-01 15:27:00,25757.6,25759.85,25754.8,25754.9,0,0
2021-06-01 15:26:00,25760.9,25764.65,25756.6,25758.65,0,0
2021-06-01 15:25:00,25763.5,25768.15,25760.05,25760.6,0,0
2021-06-01 15:24:00,25762.25,25765.2,25758.25,25762.8,0,0
2021-06-01 15:23:00,25766.7,25767.95,25763.2,25763.25,0,0
2021-06-01 15:22:00,25755.2,25766.3,25755.2,25766.3,0,0
2021-06-01 15:21:00,25752.45,25778.55,25750.35,25756.55,0,0
2021-06-01 15:20:00,25756.7,25761.5,25751.8,25753.4,0,0
2021-06-01 15:19:00,25746.35,25759.35,25746.15,25756.2,0,0
2021-06-01 15:18:00,25749.9,25750.75,25740.6,25745.85,0,0
2021-06-01 15:17:00,25743.9,25752.9,25742.4,25750.25,0,0
2021-06-01 15:16:00,25739.9,25747,25738.8,25743.9,0,0
2021-06-01 15:15:00,25733.05,25741.05,25733,25739.55,0,0
2021-06-01 15:14:00,25737.85,25739,25731.75,25733.05,0,0
2021-06-01 15:13:00,25732.55,25740.4,25730.5,25738.35,0,0
2021-06-01 15:12:00,25732.5,25736.65,25730.75,25730.75,0,0
2021-06-01 15:11:00,25728.8,25733.35,25726.6,25732.55,0,0
2021-06-01 15:10:00,25720.75,25731.2,25720.75,25727.8,0,0
2021-06-01 15:09:00,25721.45,25725.1,25718.05,25719.65,0,0
2021-06-01 15:08:00,25731.85,25731.85,25721.85,25723.95,0,0
2021-06-01 15:07:00,25731.4,25737,25730.1,25731.8,0,0
2021-06-01 15:06:00,25736.8,25740.55,25731.15,25731.15,0,0
2021-06-01 15:05:00,25753.05,25756.6,25737.2,25738,0,0
2021-06-01 15:04:00,25741.1,25751.15,25739,25751.15,0,0
2021-06-01 15:03:00,25741.15,25743.35,25737.5,25742.65,0,0
2021-06-01 15:02:00,25744,25744.75,25739.85,25742,0,0
2021-06-01 15:01:00,25740.3,25753.4,25740.3,25745.2,0,0
2021-06-01 15:00:00,25735.2,25745.5,25735.2,25741.25,0,0
2021-06-01 14:59:00,25740.5,25743.4,25734.05,25734.7,0,0
2021-06-01 14:58:00,25734.25,25745.05,25734.25,25742.25,0,0
2021-06-01 14:57:00,25731.1,25738.7,25730.35,25733.6,0,0
2021-06-01 14:56:00,25736.5,25736.5,25729.45,25731.65,0,0
2021-06-01 14:55:00,25735.75,25742.15,25734.1,25737.15,0,0
2021-06-01 14:54:00,25739.3,25741.8,25735.45,25737.05,0,0
2021-06-01 14:53:00,25739.7,25742.9,25735.65,25739.6,0,0
2021-06-01 14:52:00,25741.4,25742.4,25736.9,25739.35,0,0
2021-06-01 14:51:00,25735.6,25744.45,25735,25742.55,0,0
2021-06-01 14:50:00,25737.5,25737.5,25730.25,25735.05,0,0
2021-06-01 14:49:00,25734.7,25740.4,25734.45,25737.3,0,0
2021-06-01 14:48:00,25729.55,25738.15,25728.4,25735.1,0,0
2021-06-01 14:47:00,25724.35,25733.45,25723.1,25729.95,0,0
2021-06-01 14:46:00,25727.65,25730.85,25723.5,25723.95,0,0
2021-06-01 14:45:00,25728.4,25734.65,25725.95,25726.9,0,0
2021-06-01 14:44:00,25728.45,25729.7,25724.6,25727.8,0,0
2021-06-01 14:43:00,25731.25,25732.8,25722.15,25728.5,0,0
2021-06-01 14:42:00,25740.95,25742.2,25730.2,25730.2,0,0
2021-06-01 14:41:00,25734.35,25741.2,25733.7,25740.3,0,0
2021-06-01 14:40:00,25732.55,25739.45,25731.7,25734.5,0,0
2021-06-01 14:39:00,25733.85,25736.4,25729.15,25734.8,0,0
2021-06-01 14:38:00,25742.65,25744,25733.45,25733.45,0,0
2021-06-01 14:37:00,25735.85,25743.45,25733.05,25743.2,0,0
2021-06-01 14:36:00,25730.95,25738.2,25728.85,25736.4,0,0
2021-06-01 14:35:00,25727.9,25738.65,25726.6,25728.3,0,0
2021-06-01 14:34:00,25735.35,25738,25727.65,25727.65,0,0
2021-06-01 14:33:00,25732.85,25735.55,25729.2,25735.55,0,0
2021-06-01 14:32:00,25730.35,25735.15,25727.55,25732.65,0,0
2021-06-01 14:31:00,25734.55,25736.1,25728.75,25730.45,0,0
2021-06-01 14:30:00,25722.25,25736.2,25722.25,25733.7,0,0
2021-06-01 14:29:00,25719.7,25727.8,25718.6,25722.35,0,0
2021-06-01 14:28:00,25714.3,25720.65,25712.4,25718.75,0,0
2021-06-01 14:27:00,25703.65,25714.85,25702.65,25713.5,0,0
