DisplayDate,Open,High,Low,Close,Volume,OI
2021-06-01 15:29:00,1765.9,1767.5,1764.45,1766.2,0,0
2021-06-01 15:28:00,1767.3,1768.2,1765.15,1765.35,0,0
2021-06-01 15:27:00,1768.05,1768.1,1766.5,1766.95,0,0
2021-06-01 15:26:00,1767.75,1768.4,1766.8,1768.15,0,0
2021-06-01 15:25:00,1767.8,1768.15,1766.85,1767.85,0,0
2021-06-01 15:24:00,1767.3,1768.35,1766.8,1767.95,0,0
2021-06-01 15:23:00,1767.05,1768.55,1766.8,1767.8,0,0
2021-06-01 15:22:00,1766.75,1768.1,1766.15,1767.6,0,0
2021-06-01 15:21:00,1767.5,1770.3,1765.65,1766.65,0,0
2021-06-01 15:20:00,1767.7,1768.75,1766.85,1767.55,0,0
2021-06-01 15:19:00,1768.3,1769.05,1767.75,1767.8,0,0
2021-06-01 15:18:00,1767.65,1769.4,1767.45,1767.95,0,0
2021-06-01 15:17:00,1767.95,1769.05,1767.1,1768.55,0,0
2021-06-01 15:16:00,1767.6,1768.9,1766.7,1768,0,0
2021-06-01 15:15:00,1767.8,1768.55,1766.9,1767.3,0,0
2021-06-01 15:14:00,1767.7,1768.25,1766.85,1767.8,0,0
2021-06-01 15:13:00,1766.55,1768.55,1766.25,1768.3,0,0
2021-06-01 15:12:00,1766,1767.5,1765.45,1766.55,0,0
2021-06-01 15:11:00,1764.85,1766.95,1764.55,1766.1,0,0
2021-06-01 15:10:00,1766,1766.45,1764.6,1765.55,0,0
2021-06-01 15:09:00,1765.9,1766.35,1764.8,1765.65,0,0
2021-06-01 15:08:00,1765.75,1766.1,1764.75,1765.4,0,0
2021-06-01 15:07:00,1765.95,1767.75,1765.1,1765.75,0,0
2021-06-01 15:06:00,1765.9,1766.7,1765.05,1765.95,0,0
2021-06-01 15:05:00,1766.05,1768.05,1765.5,1765.75,0,0
2021-06-01 15:04:00,1764.1,1766.95,1764.1,1766.05,0,0
2021-06-01 15:03:00,1764.7,1765.7,1764.1,1764.35,0,0
2021-06-01 15:02:00,1765.45,1766.35,1765.2,1765.5,0,0
2021-06-01 15:01:00,1765.45,1766.5,1764.8,1765.05,0,0
2021-06-01 15:00:00,1765.2,1766.65,1765.05,1765.45,0,0
2021-06-01 14:59:00,1766.65,1767.45,1765.7,1765.7,0,0
2021-06-01 14:58:00,1766.65,1767.55,1766.25,1767.25,0,0
2021-06-01 14:57:00,1766,1767.7,1765.6,1767,0,0
2021-06-01 14:56:00,1766.45,1766.65,1765.4,1766.1,0,0
2021-06-01 14:55:00,1765.7,1767.25,1765.65,1766.85,0,0
2021-06-01 14:54:00,1766.25,1766.5,1764.85,1765.7,0,0
2021-06-01 14:53:00,1766.4,1766.95,1765.75,1766.25,0,0
2021-06-01 14:52:00,1767.05,1767.05,1765.2,1766.4,0,0
2021-06-01 14:51:00,1765.45,1767.4,1765.3,1766.45,0,0
2021-06-01 14:50:00,1765.65,1766.85,1765.3,1765.55,0,0
2021-06-01 14:49:00,1766.35,1766.35,1765.2,1765.5,0,0
2021-06-01 14:48:00,1767.35,1767.4,1765.3,1766.1,0,0
2021-06-01 14:47:00,1765.15,1767.9,1764.8,1767.35,0,0
2021-06-01 14:46:00,1764.35,1765.45,1763.9,1765.25,0,0
2021-06-01 14:45:00,1765.8,1766.15,1764,1764.35,0,0
2021-06-01 14:44:00,1767.45,1767.55,1765.7,1765.7,0,0
2021-06-01 14:43:00,1767.3,1767.9,1766.5,1767.35,0,0
2021-06-01 14:42:00,1767.65,1768.45,1766.9,1767.3,0,0
2021-06-01 14:41:00,1766.3,1768,1765.55,1767.3,0,0
2021-06-01 14:40:00,1765.5,1767,1765.3,1766.4,0,0
2021-06-01 14:39:00,1765.95,1766.55,1764.9,1766.4,0,0
2021-06-01 14:38:00,1767.3,1767.3,1765.65,1766.05,0,0
2021-06-01 14:37:00,1764.6,1766.65,1764.6,1766.6,0,0
2021-06-01 14:36:00,1763.4,1765.7,1763.4,1764.55,0,0
2021-06-01 14:35:00,1762.7,1763.8,1762.2,1763.05,0,0
2021-06-01 14:34:00,1762.8,1763.4,1761.8,1762.55,0,0
2021-06-01 14:33:00,1764.55,1764.55,1762.55,1762.8,0,0
2021-06-01 14:32:00,1764.3,1764.65,1763.65,1764.55,0,0
2021-06-01 14:31:00,1765.3,1765.7,1763.1,1764.3,0,0
2021-06-01 14:30:00,1763,1765.55,1762.4,1765.55,0,0
2021-06-01 14:29:00,1762.7,1763.55,1761.5,1762.7,0,0
2021-06-01 14:28:00,1763,1764.05,1762.2,1762.65,0,0
2021-06-01 14:27:00,1763,1763.45,1762.2,1762.9,0,0
2021-06-01 14:26:00,1762.9,1763.8,1762.15,1762.15,0,0
2021-06-01 14:25:00,1763.1,1763.25,1762.25,1762.9,0,0
2021-06-01 14:24:00,1763.7,1764.25,1762.4,1763.1,0,0
2021-06-01 14:23:00,1762.2,1764.05,1762.15,1763.3,0,0
2021-06-01 14:22:00,1762.4,1763.05,1761.95,1762.45,0,0
2021-06-01 14:21:00,1762.2,1763,1762.05,1762.55,0,0
2021-06-01 14:20:00,1762.85,1762.9,1761.75,1762.2,0,0
2021-06-01 14:19:00,1763.6,1763.9,1761.95,1762.85,0,0
2021-06-01 14:18:00,1764.1,1764.75,1763.5,1763.55,0,0
2021-06-01 14:17:00,1764.85,1764.95,1763.85,1764.6,0,0
2021-06-01 14:16:00,1764.3,1765.55,1764.2,1764.7,0,0
2021-06-01 14:15:00,1763.55,1764.85,1763.55,1764.3,0,0
2021-06-01 14:14:00,1765.25,1766.8,1763.5,1763.55,0,0
2021-06-01 14:13:00,1766.05,1766.05,1764.7,1765.75,0,0
2021-06-01 14:12:00,1766.2,1766.6,1765.3,1766.05,0,0
2021-06-01 14:11:00,1765.1,1766.35,1765.1,1766.15,0,0
2021-06-01 14:10:00,1763.95,1766,1763.95,1765.3,0,0
2021-06-01 14:09:00,1763.85,1765.3,1763,1764.05,0,0
2021-06-01 14:08:00,1763.6,1764.5,1762.9,1763.75,0,0
2021-06-01 14:07:00,1763.05,1764.55,1761.65,1763.15,0,0
2021-06-01 14:06:00,1761.55,1762.85,1760.8,1762.85,0,0
2021-06-01 14:05:00,1764.2,1764.2,1761.4,1761.75,0,0
2021-06-01 14:04:00,1766.6,1766.8,1763.7,1764.3,0,0
2021-06-01 14:03:00,1765.7,1766.4,1764.85,1766.3,0,0
2021-06-01 14:02:00,1766.15,1767.5,1765.7,1765.7,0,0
2021-06-01 14:01:00,1767.5,1767.5,1765.8,1766.05,0,0
2021-06-01 14:00:00,1768.7,1768.9,1766.05,1767.35,0,0
2021-06-01 13:59:00,1767.5,1768.95,1767.35,1768.7,0,0
2021-06-01 13:58:00,1768,1768.5,1767,1767.9,0,0
2021-06-01 13:57:00,1770.05,1770.45,1768.05,1768.05,0,0
2021-06-01 13:56:00,1768,1770.3,1768,1769.55,0,0
2021-06-01 13:55:00,1767.1,1768.25,1766.4,1768.25,0,0
2021-06-01 13:54:00,1767.6,1767.95,1766.45,1767.3,0,0
2021-06-01 13:53:00,1767.45,1768.3,1767.45,1767.6,0,0
2021-06-01 13:52:00,1767.25,1768.5,1767.15,1767.7,0,0
2021-06-01 13:51:00,1767.7,1768.1,1767,1767.25,0,0
2021-06-01 13:50:00,1767.05,1767.8,1766.5,1767.7,0,0
2021-06-01 13:49:00,1767.9,1767.9,1766.25,1767.05,0,0
2021-06-01 13:48:00,1767,1768.1,1766.55,1767.9,0,0
2021-06-01 13:47:00,1766.35,1767.4,1765.25,1767.25,0,0
2021-06-01 13:46:00,1766,1766.75,1765.7,1766.35,0,0
2021-06-01 13:45:00,1766.6,1766.9,1766.05,1766.05,0,0
2021-06-01 13:44:00,1766.45,1767.1,1766.1,1766.6,0,0
2021-06-01 13:43:00,1766.25,1766.8,1765.75,1766.4,0,0
2021-06-01 13:42:00,1765.5,1766.3,1765,1766.15,0,0
2021-06-01 13:41:00,1766.1,1766.2,1765,1765.5,0,0
2021-06-01 13:40:00,1765.25,1766.2,1764.85,1766.1,0,0
2021-06-01 13:39:00,1765.25,1765.85,1764.75,1765.75,0,0
2021-06-01 13:38:00,1765.1,1765.8,1764.5,1764.6,0,0
2021-06-01 13:37:00,1765,1765.85,1763.9,1765.15,0,0
2021-06-01 13:36:00,1764.05,1765.05,1763.45,1764.1,0,0
2021-06-01 13:35:00,1764,1765.2,1763.3,1764.05,0,0
2021-06-01 13:34:00,1765.5,1765.65,1763.55,1764,0,0
2021-06-01 13:33:00,1765.65,1765.9,1763.35,1765.3,0,0
2021-06-01 13:32:00,1767.2,1767.55,1765.45,1765.65,0,0
2021-06-01 13:31:00,1767.95,1767.95,1766.8,1767.2,0,0
2021-06-01 13:30:00,1768.15,1768.3,1766.65,1767.85,0,0
2021-06-01 13:29:00,1768.6,1769.1,1767.5,1767.55,0,0
2021-06-01 13:28:00,1767.8,1769.8,1767.65,1768.7,0,0
2021-06-01 13:27:00,1767.5,1768.4,1767.1,1767.7,0,0
2021-06-01 13:26:00,1767.65,1767.9,1766.5,1767.5,0,0
2021-06-01 13:25:00,1767.1,1768.1,1767.05,1767.55,0,0
2021-06-01 13:24:00,1766.4,1767.6,1766.05,1767.35,0,0
2021-06-01 13:23:00,1766.15,1767.25,1765.7,1766.6,0,0
2021-06-01 13:22:00,1766.55,1766.6,1765.45,1766.15,0,0
2021-06-01 13:21:00,1765.15,1766.8,1764.45,1766.25,0,0
2021-06-01 13:20:00,1764.8,1765.15,1763.75,1765.05,0,0
2021-06-01 13:19:00,1764.15,1764.85,1764,1764.8,0,0
2021-06-01 13:18:00,1764.65,1764.9,1763.9,1764.15,0,0
2021-06-01 13:17:00,1764.3,1764.95,1763.9,1764.65,0,0
2021-06-01 13:16:00,1763.7,1764.4,1763.25,1764.3,0,0
2021-06-01 13:15:00,1762.25,1764.6,1762.25,1763.7,0,0
2021-06-01 13:14:00,1762.6,1763.55,1761.95,1763.1,0,0
2021-06-01 13:13:00,1762.55,1762.9,1761.85,1762.6,0,0
2021-06-01 13:12:00,1762.7,1763.15,1761.75,1762.65,0,0
2021-06-01 13:11:00,1762.3,1763,1761.85,1762.45,0,0
2021-06-01 13:10:00,1762,1762.45,1761.2,1762.3,0,0
2021-06-01 13:09:00,1761.3,1762.45,1761.05,1762,0,0
2021-06-01 13:08:00,1761.35,1761.95,1760.95,1761.3,0,0
2021-06-01 13:07:00,1761.4,1761.45,1760.45,1761.35,0,0
2021-06-01 13:06:00,1761.85,1762.35,1760.85,1761.4,0,0
2021-06-01 13:05:00,1762.55,1762.9,1761.6,1761.6,0,0
2021-06-01 13:04:00,1762.4,1763.6,1762.1,1762.85,0,0
2021-06-01 13:03:00,1761.75,1763.3,1761.65,1762.4,0,0
2021-06-01 13:02:00,1761.85,1762.25,1761.1,1761.7,0,0
2021-06-01 13:01:00,1761.3,1762.05,1761.1,1761.85,0,0
2021-06-01 13:00:00,1762.2,1762.8,1761.15,1761.4,0,0
2021-06-01 12:59:00,1761.3,1762.75,1761.3,1762.7,0,0
2021-06-01 12:58:00,1761,1762.5,1760.95,1761.3,0,0
2021-06-01 12:57:00,1760.45,1762.25,1760.45,1761.25,0,0
2021-06-01 12:56:00,1761.35,1761.6,1760.45,1760.45,0,0
2021-06-01 12:55:00,1760.85,1761.6,1759.9,1761.35,0,0
2021-06-01 12:54:00,1760.95,1761.6,1759.95,1760.95,0,0
2021-06-01 12:53:00,1760.9,1761.15,1759.25,1760.9,0,0
2021-06-01 12:52:00,1761.8,1762,1759.6,1760.85,0,0
2021-06-01 12:51:00,1761.5,1762.25,1761.25,1761.7,0,0
2021-06-01 12:50:00,1761.5,1762.2,1760.85,1761.35,0,0
2021-06-01 12:49:00,1762.35,1762.5,1760.9,1761.75,0,0
2021-06-01 12:48:00,1761.2,1762.5,1761,1762.2,0,0
2021-06-01 12:47:00,1761.55,1761.75,1760.7,1761.65,0,0
2021-06-01 12:46:00,1760.25,1761.7,1760,1761.65,0,0
2021-06-01 12:45:00,1760.6,1760.85,1759.5,1760.35,0,0
2021-06-01 12:44:00,1759.5,1760.6,1759.25,1760.6,0,0
2021-06-01 12:43:00,1760,1760.1,1759,1760.05,0,0
2021-06-01 12:42:00,1758.75,1760.1,1758.75,1760.1,0,0
2021-06-01 12:41:00,1759.3,1759.5,1758.45,1759.05,0,0
2021-06-01 12:40:00,1758.4,1759.35,1758.25,1759.2,0,0
2021-06-01 12:39:00,1759.25,1759.25,1758.5,1758.8,0,0
2021-06-01 12:38:00,1760,1760.6,1758.65,1759,0,0
2021-06-01 12:37:00,1758.95,1760.55,1758.7,1759.8,0,0
2021-06-01 12:36:00,1758.7,1759.45,1758.2,1759.2,0,0
2021-06-01 12:35:00,1759.15,1759.65,1758,1758.5,0,0
2021-06-01 12:34:00,1760.55,1761.15,1759.1,1759.5,0,0
2021-06-01 12:33:00,1759.2,1760.3,1759.1,1760.3,0,0
2021-06-01 12:32:00,1757.8,1760.6,1757.8,1759.3,0,0
2021-06-01 12:31:00,1756.85,1759.15,1756.7,1758.35,0,0
2021-06-01 12:30:00,1757.75,1757.75,1755.9,1756.85,0,0
2021-06-01 12:29:00,1758.8,1759.4,1757.65,1758.1,0,0
2021-06-01 12:28:00,1759.45,1759.85,1758.15,1759.1,0,0
2021-06-01 12:27:00,1759.05,1760.2,1758.1,1758.95,0,0
2021-06-01 12:26:00,1756.65,1758.85,1756.35,1758.75,0,0
2021-06-01 12:25:00,1755.6,1757.55,1754.75,1756.4,0,0
2021-06-01 12:24:00,1753.75,1755.85,1753.15,1755.2,0,0
2021-06-01 12:23:00,1753.6,1753.85,1752.65,1753.85,0,0
2021-06-01 12:22:00,1754.6,1755.05,1753.55,1753.7,0,0
2021-06-01 12:21:00,1753.75,1754.7,1753.7,1754.2,0,0
2021-06-01 12:20:00,1753.15,1754.4,1753.15,1753.7,0,0
2021-06-01 12:19:00,1753.3,1754.05,1752.65,1752.8,0,0
2021-06-01 12:18:00,1752.7,1753.7,1752,1753.15,0,0
2021-06-01 12:17:00,1752.4,1752.85,1751.65,1752.75,0,0
2021-06-01 12:16:00,1751.6,1752.3,1751.15,1752.3,0,0
2021-06-01 12:15:00,1751.2,1752.3,1750.7,1752.15,0,0
2021-06-01 12:14:00,1749.3,1752.1,1749.25,1751.65,0,0
2021-06-01 12:13:00,1749.7,1750.15,1748.8,1749.4,0,0
2021-06-01 12:12:00,1750.3,1751.2,1749.75,1750.1,0,0
2021-06-01 12:11:00,1750.25,1751.3,1749.95,1750.55,0,0
2021-06-01 12:10:00,1751.15,1751.75,1750,1750.2,0,0
2021-06-01 12:09:00,1750.3,1751.3,1749.5,1751.3,0,0
2021-06-01 12:08:00,1751.2,1751.55,1750.25,1750.4,0,0
2021-06-01 12:07:00,1749.15,1751.55,1749.15,1751.3,0,0
2021-06-01 12:06:00,1750.35,1750.65,1749,1749.3,0,0
