DisplayDate,Open,High,Low,Close,Volume,OI
2021-06-01 15:29:00,2412.55,2414,2411.9,2413.25,0,0
2021-06-01 15:28:00,2412.4,2413.7,2411.95,2413.05,0,0
2021-06-01 15:27:00,2412.65,2413.25,2412.05,2412.85,0,0
2021-06-01 15:26:00,2412.95,2413.5,2412.35,2412.5,0,0
2021-06-01 15:25:00,2413.05,2414.1,2412.3,2412.9,0,0
2021-06-01 15:24:00,2413.5,2414.2,2413.15,2413.75,0,0
2021-06-01 15:23:00,2413.15,2414.15,2412.7,2413.1,0,0
2021-06-01 15:22:00,2411.25,2413.3,2411.25,2413,0,0
2021-06-01 15:21:00,2412.6,2415.65,2410.35,2411.35,0,0
2021-06-01 15:20:00,2412.75,2414.2,2411.65,2412,0,0
2021-06-01 15:19:00,2412.65,2414,2412.5,2413.2,0,0
2021-06-01 15:18:00,2412.45,2412.9,2411,2412.5,0,0
2021-06-01 15:17:00,2411.7,2412.95,2411.1,2411.75,0,0
2021-06-01 15:16:00,2411.9,2413.25,2411.05,2412,0,0
2021-06-01 15:15:00,2412.75,2413.35,2410.95,2411.5,0,0
2021-06-01 15:14:00,2413.05,2413.75,2411.8,2412.4,0,0
2021-06-01 15:13:00,2414.05,2414.05,2412.3,2412.4,0,0
2021-06-01 15:12:00,2414.1,2414.6,2412.5,2413.8,0,0
2021-06-01 15:11:00,2412.15,2413.9,2411.35,2413.6,0,0
2021-06-01 15:10:00,2409.45,2412.2,2408.7,2411.85,0,0
2021-06-01 15:09:00,2408.2,2410.05,2408.2,2409.05,0,0
2021-06-01 15:08:00,2411.7,2412.3,2408.55,2408.55,0,0
2021-06-01 15:07:00,2412.25,2412.85,2410.75,2411.5,0,0
2021-06-01 15:06:00,2415.25,2415.8,2412.4,2412.5,0,0
2021-06-01 15:05:00,2416.55,2417.45,2414.75,2415.6,0,0
2021-06-01 15:04:00,2416.1,2416.8,2415.7,2416.05,0,0
2021-06-01 15:03:00,2416.45,2417,2415.7,2416.7,0,0
2021-06-01 15:02:00,2417.35,2417.55,2415.6,2416.15,0,0
2021-06-01 15:01:00,2417.5,2418.05,2417,2417.7,0,0
2021-06-01 15:00:00,2417.55,2418.1,2416.75,2417.1,0,0
2021-06-01 14:59:00,2419.15,2419.35,2416.9,2417.3,0,0
2021-06-01 14:58:00,2419.55,2420.2,2418.7,2419,0,0
2021-06-01 14:57:00,2416.7,2419.95,2416.15,2418.85,0,0
2021-06-01 14:56:00,2417.1,2417.5,2415.95,2416.85,0,0
2021-06-01 14:55:00,2417.3,2417.9,2416.6,2417.05,0,0
2021-06-01 14:54:00,2416.8,2418,2416.55,2417.5,0,0
2021-06-01 14:53:00,2417.65,2418.5,2416.8,2417.3,0,0
2021-06-01 14:52:00,2418.25,2418.85,2417.2,2418.35,0,0
2021-06-01 14:51:00,2418,2419.1,2417.6,2418.2,0,0
2021-06-01 14:50:00,2419,2419.4,2417.45,2417.95,0,0
2021-06-01 14:49:00,2419.4,2420.35,2418.55,2419.65,0,0
2021-06-01 14:48:00,2417.95,2420.55,2417.75,2419.45,0,0
2021-06-01 14:47:00,2417.3,2418.8,2416.85,2418.15,0,0
2021-06-01 14:46:00,2416.95,2418.05,2416.65,2417.55,0,0
2021-06-01 14:45:00,2418.2,2418.2,2416.75,2416.95,0,0
2021-06-01 14:44:00,2419.1,2419.35,2417.5,2417.6,0,0
2021-06-01 14:43:00,2418.9,2419.5,2418.25,2418.75,0,0
