DisplayDate,Open,High,Low,Close,Volume,OI
2021-06-01 15:29:00,5122.45,5124.65,5121.1,5123.25,0,0
2021-06-01 15:28:00,5123.95,5124.75,5121.6,5122.35,0,0
2021-06-01 15:27:00,5124.35,5125.1,5123.15,5124.1,0,0
2021-06-01 15:26:00,5128.65,5128.8,5124.25,5124.25,0,0
2021-06-01 15:25:00,5127.45,5129,5127,5128.6,0,0
2021-06-01 15:24:00,5128,5128.4,5126.6,5127.4,0,0
2021-06-01 15:23:00,5129.6,5129.95,5127.95,5127.95,0,0
2021-06-01 15:22:00,5129.1,5130.35,5129.1,5129.45,0,0
2021-06-01 15:21:00,5124.05,5137.05,5124.05,5128.85,0,0
2021-06-01 15:20:00,5125.5,5130.45,5123.45,5124.1,0,0
2021-06-01 15:19:00,5120.05,5126.8,5120.05,5125.35,0,0
2021-06-01 15:18:00,5120.2,5120.75,5118,5119.6,0,0
2021-06-01 15:17:00,5120,5121.15,5117.7,5120.35,0,0
2021-06-01 15:16:00,5117.65,5121.4,5116.8,5120.05,0,0
2021-06-01 15:15:00,5114.95,5119.7,5114.95,5118.1,0,0
2021-06-01 15:14:00,5117.45,5117.6,5111.45,5113.85,0,0
2021-06-01 15:13:00,5117.1,5119,5115.05,5117.6,0,0
2021-06-01 15:12:00,5117.2,5117.9,5115.75,5117.3,0,0
2021-06-01 15:11:00,5116.75,5118.95,5115.5,5117.65,0,0
2021-06-01 15:10:00,5113.05,5118.55,5113.05,5117.25,0,0
2021-06-01 15:09:00,5109.45,5113.15,5109.2,5113.1,0,0
2021-06-01 15:08:00,5105.95,5109.95,5105.85,5109.35,0,0
2021-06-01 15:07:00,5109.65,5110.15,5105.75,5106.25,0,0
2021-06-01 15:06:00,5116.85,5117.55,5109.65,5109.65,0,0
2021-06-01 15:05:00,5118.6,5119.7,5116,5116.95,0,0
2021-06-01 15:04:00,5117.1,5121.3,5117.1,5118.5,0,0
2021-06-01 15:03:00,5119.95,5119.95,5116.4,5116.85,0,0
2021-06-01 15:02:00,5118.8,5121.3,5118.8,5119.8,0,0
2021-06-01 15:01:00,5117.1,5120.95,5117,5119.3,0,0
2021-06-01 15:00:00,5114.95,5119.1,5114.95,5116.55,0,0
2021-06-01 14:59:00,5115.55,5115.9,5113.25,5115.55,0,0
2021-06-01 14:58:00,5115,5116.4,5115,5115.7,0,0
2021-06-01 14:57:00,5114.8,5116.1,5114.2,5114.65,0,0
2021-06-01 14:56:00,5116.45,5116.45,5113.8,5115,0,0
2021-06-01 14:55:00,5118.4,5120.15,5116.15,5116.35,0,0
2021-06-01 14:54:00,5117.4,5118.45,5116.9,5118.05,0,0
2021-06-01 14:53:00,5117.55,5118.8,5114.45,5116.7,0,0
2021-06-01 14:52:00,5114.25,5117.35,5113.85,5117.05,0,0
2021-06-01 14:51:00,5110.3,5115.2,5109.85,5114.4,0,0
2021-06-01 14:50:00,5110,5110.05,5107.5,5110.05,0,0
2021-06-01 14:49:00,5111.1,5111.7,5109.25,5109.55,0,0
2021-06-01 14:48:00,5110.05,5111.15,5108.8,5110.5,0,0
2021-06-01 14:47:00,5105.75,5109.8,5104.6,5109.6,0,0
2021-06-01 14:46:00,5109.85,5109.85,5104.85,5104.95,0,0
2021-06-01 14:45:00,5109.5,5110.35,5108.25,5109.55,0,0
2021-06-01 14:44:00,5111.8,5112.05,5109.25,5109.25,0,0
2021-06-01 14:43:00,5115.7,5115.7,5110.6,5111.5,0,0
2021-06-01 14:42:00,5118.65,5119.45,5114.2,5115.15,0,0
2021-06-01 14:41:00,5112.15,5119.3,5111.95,5118.95,0,0
2021-06-01 14:40:00,5110.3,5112.6,5110.3,5112.25,0,0
2021-06-01 14:39:00,5111.2,5111.65,5109.05,5110.1,0,0
